gene	Dox_6	Dox_6	Dox_6	Dox_6	Dox_6	Dox_6	Dox_6
ENSRNOG00000060898	0.0246232	169.953	6.43913	16.6142	86.8576	0	88.4931
ENSRNOG00000060899	92	87	82	49	62	66	73
ENSRNOG00000060903	0	0	0	0	0	0	0
ENSRNOG00000060904	0	0	0	0	0	0	0
ENSRNOG00000060905	19	28	23	14	23	32	27
ENSRNOG00000060912	3331	3251	3233	2950	2940	2947	3337
ENSRNOG00000060913	0	1.52188	0	8.0494	4.94535	2.94415	0
ENSRNOG00000060914	1141	1154	1332	1242	1177	1078	1083
ENSRNOG00000060915	0	0	0	0	0	0	0
ENSRNOG00000060917	3	12	12	7	9	9	2
ENSRNOG00000060929	0	0	0	0	0	1	0
ENSRNOG00000060931	396	510	459	340	357	432	379
ENSRNOG00000060934	0	1	0	1	0	0	2
ENSRNOG00000060936	358	355	276	413	265	265	267
ENSRNOG00000060939	0	0	1.00054	0	0	0	0
ENSRNOG00000060941	0	0	0	0	0	0	0
ENSRNOG00000060946	208.02972	243.1579	216.5913	201.0134	194.2595	218.10527	225.23235
ENSRNOG00000060949	14	13	15	14	12	12	3
ENSRNOG00000060953	0	0	0	0	0	0	0
ENSRNOG00000060956	1254	1401	1358	1342	1196	1138	1332
ENSRNOG00000060963	0	0	0	0	0	0	0
ENSRNOG00000060970	0	0	0	1	0	0	0
ENSRNOG00000060972	1246.4	1505.6	1298.54	1147.01	1114.62	1201.41	1191.67
ENSRNOG00000060973	2.02362	2	2.03249	2	2.08766	0	1
ENSRNOG00000060979	969.317	1071.248	1196.843	1032	939.866	1123.328	1134.855
ENSRNOG00000060980	3.7206	2.86234	1.16501	4.72809	0	0	1.1332
ENSRNOG00000060984	7	9	10	32	11	6	4
ENSRNOG00000060988	4	8	6	9	2	8	6
ENSRNOG00000060994	35.5	22	28.5	33	26.5	23	24
ENSRNOG00000060995	0	0	1	0	0.581774	0	0
ENSRNOG00000060996	0	0	1	0	0	0	2
ENSRNOG00000060998	108.78	99.6525	135.545	145.908	74.0182	92.8327	111.368
ENSRNOG00000061004	0	1	0	0	4	2	2
ENSRNOG00000061012	318	309	300	368	280	306	264
ENSRNOG00000061023	2	1	6	0	2	1	0
ENSRNOG00000061026	2	0	0	0	1	1	3
ENSRNOG00000061027	7	5	4	0	2	6	2
ENSRNOG00000061031	328.5	353.5	322.5	293	265	256	250
ENSRNOG00000061035	0	0	0	0	0	0	0
ENSRNOG00000061036	0	0	1	0	0	0	0
ENSRNOG00000061038	1	0	0	1	0	1	0
ENSRNOG00000061039	545.713	624.389	628.807	567.15	524.122	593.739	563.554
ENSRNOG00000061040	773	911	862	761	733	865	728
ENSRNOG00000061043	0	0	0	0	0	0	0
ENSRNOG00000061046	57.0255	74.2906	33.6765	48.7002	33.0434	26.2758	43.4345
ENSRNOG00000061050	334	375	313	453	314	294	413
ENSRNOG00000061051	14.2983	25.0646	13.307	14.0624	15.4269	18.422	22.1007
ENSRNOG00000061052	0	0	0	0	0	0	0
ENSRNOG00000061053	246.979	250.889	287.436	381.325	251.33	289.19	292.286
ENSRNOG00000061055	0	0	0	0	0	0	0
ENSRNOG00000061058	3903.47	4478.98	5147.08	4193.71	4176.32	4355.16	4682.24
ENSRNOG00000061059	5.55424	2.64788	9.68881	5.74031	7.38104	13.4949	6.21529
ENSRNOG00000061064	0	1	1	0	0	0	0
ENSRNOG00000061070	24.7061	21.5856064	11.522954	10.8431161	20.969063	16.675245	11.4510672
ENSRNOG00000061072	0	0	0	0	0	0	0
ENSRNOG00000061073	478	546	460	490	429	434	410
ENSRNOG00000061080	859.6081	987.14787	745.83019	852.60806	735.72953	639.75499	749.64996
ENSRNOG00000061085	312	339	354	356	330	325	254
ENSRNOG00000061088	894	997.00023	1056	999	840	916	949
ENSRNOG00000061091	2.75612	1.44191	3.04395	6.48085	4.24363	3.92936	6.73293
ENSRNOG00000061094	0	0	0	1	0	0	0
ENSRNOG00000061097	0	2	2.02458	1	1.00469	0	0
ENSRNOG00000061099	147.706	140.836	117.391	120.975	112.411	154.845	135.641
ENSRNOG00000061100	617	655	584	554	515	573	595
ENSRNOG00000061101	2	0	1	0	0	3	0
ENSRNOG00000061102	198.0001	215.9999	239.999751	227.9997	255	220.9998	208.446625
ENSRNOG00000061108	3457	3503	3513	3523	3079	3240	3070
ENSRNOG00000061111	0	0	0	0	0	0	0
ENSRNOG00000061114	199.481	135.312	170.035	190.932	182.143	186.097	93.4239
ENSRNOG00000061121	1336	1573	932	1263	1024	883	837
ENSRNOG00000061128	857	774	763	737	738	697	670
ENSRNOG00000061129	1275	1403	1549	1529	1234	1472	1381
ENSRNOG00000061130	0	0	0	0	0	2	0
ENSRNOG00000061132	37.6523	58.9618	57.5966	53.627	32.7891	45.9245	48.2215
ENSRNOG00000061137	0	0	0	0	0	0	0
ENSRNOG00000061139	47	72	53	85	57	51	53
ENSRNOG00000061146	152.9996	169.0004	158.0001	205.9998	138	139	140
ENSRNOG00000061147	1249	1166	1063	855	1061	941	851
ENSRNOG00000061151	1.01967	1.61925	3.51156	12.1121	2.50312	7.8849	2.84313
ENSRNOG00000061152	215.331	265.158	216.35	243.0224	198.453	174.636	225.935
ENSRNOG00000061153	9	14	6	12	8	15	17
ENSRNOG00000061157	126	133	118	115	114	110	99
ENSRNOG00000061160	17	22.1453	21.0911	8.04169	21.1775	11.054	16.0725
ENSRNOG00000061165	0	0	0	0	0	0	0
ENSRNOG00000061166	0	0	0	0	0	0	0
ENSRNOG00000061169	0	0	0	0	0	0	0
ENSRNOG00000061170	1	0	0	0	0	0	0
ENSRNOG00000061172	0	0	0	0	0	0.5	0
ENSRNOG00000061176	3964	3828	3834	4177	3527	3353	3202
ENSRNOG00000061182	144.4629	148.2013	105.4237	135.7907	109.599	80.0449	68.9956
ENSRNOG00000061185	63.3006	76	95	78.6555	62.3535	70	46
ENSRNOG00000061192	0	0	0	0	0	0	0
ENSRNOG00000061193	0	1	0	0	0	0	0
ENSRNOG00000061199	35	43	43	52	31	40	28
ENSRNOG00000061210	0	0	0	0	0	0	0
ENSRNOG00000061213	1528.999	1702.998	1686.002	1470	1327	1681.997	1998
ENSRNOG00000061215	967	897	912	615	903	819	546
ENSRNOG00000061216	26196	25810.04	25546.04	20011.05	22792.95	22557.96	19291
ENSRNOG00000061217	0	0	0	0	0	0	0
ENSRNOG00000061218	0	0	0	0	0	0	0
ENSRNOG00000061224	0	0	0	0	0	0	0
ENSRNOG00000061225	21.0444	20.434	17.2941	22.2163	8.43674	8.55214	19.7485
ENSRNOG00000061227	1	3	1	0	0	0	0
ENSRNOG00000061230	28.02958	21.0573	24.0567	23.0491	15	16.0209	16.0748
ENSRNOG00000061231	1901	1986	2143	1600	1688	1947	2077
ENSRNOG00000061236	510.148	540.46	559.22508	597.79794	501.55383	519.91	551.13623
ENSRNOG00000061237	0	0	0	1	0	1	1
ENSRNOG00000061238	13	12	10	9	13	17	12
ENSRNOG00000061240	0	0	0	0	0	0	0
ENSRNOG00000061246	829.00006378	890.9998	929.0002	779.000000045389	764.9999	832.00034	811.00021
ENSRNOG00000061247	3	5	2	4	0	3	2
ENSRNOG00000061249	0	0	0	0	0	0	0
ENSRNOG00000061251	0	0	0	0	0	0	0
ENSRNOG00000061259	0	0	0	0	0	0	0
ENSRNOG00000061262	4659.4646	5733.2631	3817.7318	5015.0335	4045.7651	3872.2922	3678.2908
ENSRNOG00000061264	61.7804	88.7912	68.8616	110.841	68.2174	56.2235	71.0205
ENSRNOG00000061270	2908	2934	2595	2449	2286	2118	2261
ENSRNOG00000061279	5.01787	0	0	0	8.31237	0	0
ENSRNOG00000061280	22.6533	47.2285	34.707	36.2562	11.2348	44.5213	45.6483
ENSRNOG00000061282	0	0	0	1.19424	0.740668	0	1.7954
ENSRNOG00000061290	0	0	0	0	0	0	0
ENSRNOG00000061292	0	0	0	0	0	0	0
ENSRNOG00000061294	1	0	0	2	0	0	0
ENSRNOG00000061298	0	0	0	0	0	0	0
ENSRNOG00000061299	140.007	258.616	239.161	272.015	308.47	221.004	177.362
ENSRNOG00000061301	17	20	17	15	14	11	18
ENSRNOG00000061304	13.3426	10.5475	19.054	15.4635	10.3405	9.38169	15.413
ENSRNOG00000061312	900.511	1009.53	1003.95	1060.34	913.861	878.261	888.565
ENSRNOG00000061316	317	357	332	342	336	335	415
ENSRNOG00000061317	7.55668	8.95347	3.97262	13.7679	1.82262	2.96545	6.19004
ENSRNOG00000061318	0	0	0	0	0	0	0
ENSRNOG00000061320	0	0	0	0	0	0	5.03806
ENSRNOG00000061321	0	0	0	0	0	0	0
ENSRNOG00000061324	0	0	0	0	0	0	0
ENSRNOG00000061328	53	71	47	55	61	36	53
ENSRNOG00000061331	0	0	0	0	0	0	0
ENSRNOG00000061337	386	510	462	485	375	398	458
ENSRNOG00000061346	264	311	282	210	202	244	306
ENSRNOG00000061348	781	824	691	655	703	600	637
ENSRNOG00000061350	0	0	0	0	0	0	0
ENSRNOG00000061354	0	0	0	0	0	1	2
ENSRNOG00000061358	56.6342	31.5514	59.617	57.3688	42.297	45.1897	40.1486
ENSRNOG00000061359	0	0	0	0	0	0	0
ENSRNOG00000061367	840.9993	1075	965.9997	802.99975	839.00023	875.9996	749.000027
ENSRNOG00000061371	1.12044	0	0	1.1201	0	1.09498	0
ENSRNOG00000061373	368	439	363	294	333	359	317
ENSRNOG00000061376	11	10	25	9	11	15	6
ENSRNOG00000061377	0	0	0	0	0	0	0
ENSRNOG00000061379	1358	1517	1010	738	1029	1090	975
ENSRNOG00000061381	0	0	0	0	0	0	0
ENSRNOG00000061389	8.87206	21.2742	0	8.51651	18.3902	9.31804	12.8553
ENSRNOG00000061390	4	3	4	6	1	1	1
ENSRNOG00000061394	5	2	5	3	5	1	3
ENSRNOG00000061401	0	0	0	0	0	0	0
ENSRNOG00000061403	28.00005	32	23.99995	27	19	26	24.99995
ENSRNOG00000061407	0	0	0	0	0	0	0
ENSRNOG00000061414	3.05994	0	0	5.07777	5	1.01294	1
ENSRNOG00000061415	105	101	75	96	82	97	69
ENSRNOG00000061420	36.134	24.3497	25.0351	23.2897	24.3038	22.5089	15.8678
ENSRNOG00000061424	1561	1617	1433	1427	1341	1207	1358
ENSRNOG00000061425	2423	2392	2409	2620	2317	2348	2366
ENSRNOG00000061428	3	6	5	2	0	3	5
ENSRNOG00000061429	118	99	107	64	96	98	94
ENSRNOG00000061431	0	0	0	0	0	0	0
ENSRNOG00000061438	110.109	104.446	147.87	129.533	116.854	92.8793	127.239
ENSRNOG00000061441	0	1.0099	0	0	0	1.00732	1.01107
ENSRNOG00000061442	21.6081	17.6401	36.7444	8.4983	13.0579	9.03174	21.0263
ENSRNOG00000061443	48.2911	54.1542	68.9805	43.6032	44.1499	68.5193	64.813
ENSRNOG00000061444	0	0	0	0	0	0	0
ENSRNOG00000061448	0	0	0	0	0	0	0
ENSRNOG00000061450	1535	1577	1453	1143	1315	1339	1306
ENSRNOG00000061453	0	0	0	0	0	0	0
ENSRNOG00000061454	0	0.5	0.5	0.5	0	0	0.5
ENSRNOG00000061455	0	0	0	0	0	0	0
ENSRNOG00000061457	0	0	0	0	0	0	0
ENSRNOG00000061459	0	0	0	0	0	0	0
ENSRNOG00000061474	1331	1274	1189	1215	1050	1072	1035
ENSRNOG00000061476	0	0	0	0	0	0	0
ENSRNOG00000061478	0	0	0	0	0	0	0
ENSRNOG00000061480	0	0	0	0	0	0	0
ENSRNOG00000061483	0	0	0	0	0	0	0
ENSRNOG00000061484	1042.152	1058.401	829.211	1011.7	875.851	819.279	900.274
ENSRNOG00000061489	0	0	0	0	0	0	0
ENSRNOG00000061492	1	0	0	0	1	1	1
ENSRNOG00000061499	4113.7266	4490.042	3105.2779	4347.63741	3540.78547	2864.882	3025.3388
ENSRNOG00000061506	0	0	0	0	0	0	0
ENSRNOG00000061507	0	1	0	0	0	0	0
ENSRNOG00000061508	16	26	25.00001	22	20	17	7
ENSRNOG00000061510	1	0	0	0	0	0	0
ENSRNOG00000061511	1	14	2	3	2	1	4
ENSRNOG00000061514	42	46	42	41	21	49	37
ENSRNOG00000061515	90	124	110	106	92	87	107
ENSRNOG00000061519	464	503	350	467	371	294	249
ENSRNOG00000061522	0	0	0	0	0	0	0
ENSRNOG00000061524	277	284	327	258	246	215	227
ENSRNOG00000061525	0	0	0	0	0	0	0
ENSRNOG00000061526	8	11	21	23	14	19	24
ENSRNOG00000061527	0	1	0	0	0	1	0
ENSRNOG00000061530	77	99	73	107	76	74	82
ENSRNOG00000061531	0	0	0	0	0	0	0
ENSRNOG00000061532	0	0	0	0	0	0	0
ENSRNOG00000061533	62	63	47	56	50	62.1985	59
ENSRNOG00000061540	41.3634	121.123	58.6605	83.1069	76.1409	73.1722	81.595
ENSRNOG00000061543	3915.421	4382.796	3996.427	4526.451	3390.847	3738.408	3541.474
ENSRNOG00000061544	75	79	73	76	94	68	51
ENSRNOG00000061548	1.00678	1.02728	8.12962	6.06376	8.1563	4.24195	6.29978
ENSRNOG00000061553	3.5	1	2	1.5	0.5	0	1
ENSRNOG00000061571	1	0	0	0	0	1	0
ENSRNOG00000061572	306	300	267	315	244	272	250
ENSRNOG00000061576	0	0	0	0	0	0	0
ENSRNOG00000061578	11.4656	9.83089	8.50385	17.4793	6.21366	4.66265	7.39275
ENSRNOG00000061579	27.047	34.1914	34.1357	29.0559	41.9481	46.564	27.1835
ENSRNOG00000061582	1344.002	1520.001	1452.002	1217.999	1202.003	1413.003	1384.001
ENSRNOG00000061587	153	140	167	156	146	140	145
ENSRNOG00000061595	5	3	5	9	7	8	3
ENSRNOG00000061596	0	0	0	0	0	0	0
ENSRNOG00000061597	4	0	0	0	1	0	0
ENSRNOG00000061603	590	691	543	670	496	498	494
ENSRNOG00000061607	298	315	284	292	274	290	322
ENSRNOG00000061608	2	0	0	1	0	0	1
ENSRNOG00000061609	0	0	0	0	0	0	0
ENSRNOG00000061612	274.00019	362	388.99986	465.99998	333	349.99984	324.99994
ENSRNOG00000061614	0	0	0	0	0	0	0
ENSRNOG00000061615	0	0	0	0	0	0	0
ENSRNOG00000061620	0	0	0	0	0	0	0
ENSRNOG00000061625	15.7129	39.0428	33.1047	22.3603	16.4657	34.8016	9.06682
ENSRNOG00000061630	23	23	17	14	25	20	23
ENSRNOG00000061636	0	0	0	1	0	0	0
ENSRNOG00000061639	56.5972	75.2162	77.6452	90.4225	66.0284	62.8567	49.8776
ENSRNOG00000061643	0	0	0	0	0	0	0
ENSRNOG00000061644	0	0	0	0	0	0	0
ENSRNOG00000061646	0	0	0	0	0	0	0
ENSRNOG00000061647	0	0	0	0	0	0	0
ENSRNOG00000061648	0	0	0	0	0	0	0
ENSRNOG00000061650	1	2	0	1	0	0	1
ENSRNOG00000061664	0	0	0	0	0	0	0
ENSRNOG00000061679	1	2.5	3	2	9	3	2
ENSRNOG00000061684	5742	6148	6315	6058	5413	6036	6348
ENSRNOG00000061690	6	10	6	7	7	5	9
ENSRNOG00000061694	0	0	0	0	1	0	3
ENSRNOG00000061695	10	9	9	13	11	15	12
ENSRNOG00000061699	0	0	0	0	0	0	0
ENSRNOG00000061703	0	1	0	1	0	0	0
ENSRNOG00000061704	0	0	0	0	0	0	0
ENSRNOG00000061705	3.1149	4	0	0.109651	4.09636	0	0
ENSRNOG00000061706	0	2	1	0	0	0	0
ENSRNOG00000061707	0	0	0	0	1	0	0
ENSRNOG00000061711	0	0	0	0	0	0	0
ENSRNOG00000061713	0	0	0	0	0	0	0
ENSRNOG00000061714	2	0	1.00000037366	2	0	0	0
ENSRNOG00000061715	0	0	1	0	0	0	0
ENSRNOG00000061716	0	0	0	0	0	0	0
ENSRNOG00000061718	51.7069	63.7113	62.3793	60.5523	47.7866	54.2802	49.756
ENSRNOG00000061726	0	0	0	0	0	0	0
ENSRNOG00000061730	0	0	0	0	1	0	0
ENSRNOG00000061731	4	1	1	0	1	0	1
ENSRNOG00000061733	112	129	124.99988	104	102	107.00021	102
ENSRNOG00000061735	0	1	0	1	0	2	0
ENSRNOG00000061737	0	0	0	0	0	0	0
ENSRNOG00000061739	1	0	0	0	0	0	0
ENSRNOG00000061740	1160.62	1056.64	1071.91	1266.29	993.29	1082	1068.22
ENSRNOG00000061741	0	0	0	0	0	0	0
ENSRNOG00000061747	0	0	0	0	1	0	0
ENSRNOG00000061751	0	0	0	0	0	0	0
ENSRNOG00000061753	0	0	0	0	0	0	0
ENSRNOG00000061757	0	0	0	0	0	0	0
ENSRNOG00000061763	14.7672	18.6621	49.7963	20.0227	34.4085	15.0747	20.0288
ENSRNOG00000061764	2	2	2	0	1	2	1
ENSRNOG00000061768	39.78	51.686	33.7128	42.2184	29.6369	40.2771	48.4291
ENSRNOG00000061770	0	0	0	0	0	0	0
ENSRNOG00000061776	0	0	0	0	0	0	0
ENSRNOG00000061777	2	2	2.66667	3.5	2	1.33333	2.66667
ENSRNOG00000061779	425.019	468.86	368.063	383.523	310.15	339.978	351.798
ENSRNOG00000061782	254.99985	293.0005	254.99985	306.9996	244.99949	268.00029	244.00028
ENSRNOG00000061789	0	0	0	0	0	0	0
ENSRNOG00000061794	0	0	0	0	0	1	0
ENSRNOG00000061795	194.11	210.407	173.119	169.9	190.639	162.622	195.769
ENSRNOG00000061797	0	0	0.499995	0	0	0	0
ENSRNOG00000061803	0	0	0	0	0	0	0
ENSRNOG00000061804	0	0	0	0	0	0	0
ENSRNOG00000061809	0	0	0	0	0	0	0
ENSRNOG00000061813	6	3	3	3	2	8	2
ENSRNOG00000061814	1822.86	1883.52	1680.92	1875.27	1486.27	1498.08	1723.7
ENSRNOG00000061818	3	2	1	3	3	1	0
ENSRNOG00000061828	4.08201	6	5	7	2.06909	7	0
ENSRNOG00000061832	295	330	301	346	287	280	325
ENSRNOG00000061833	0	0	0	0	0	0	0
ENSRNOG00000061839	0	0	0	1	0	0	0
ENSRNOG00000061844	122	137	139	139	138	122	104
ENSRNOG00000061845	22	26	24	38	39	21	39
ENSRNOG00000061851	860.803	1004.51	983.781	922.673	748	763.728	870.7
ENSRNOG00000061857	132	120	135	104	155	128	118
ENSRNOG00000061860	0	0	0	0	0	0	0
ENSRNOG00000061862	449	528.9997	455.99991	488.9997	353.0004	445.0004	380.9999
ENSRNOG00000061863	8	7	3	5	6	6	10
ENSRNOG00000061868	77	105	97	99.99999801	86	81.000012	65
ENSRNOG00000061871	0	0	0	0	0	0	0
ENSRNOG00000061874	21.2211	32.5996	35.1618	35	21.6878	32.6395	32
ENSRNOG00000061876	1261.99988	1226.99907	1172.99997	1261.99912	1058.00078	1002.0000863432	1199.00039
ENSRNOG00000061883	0	0	0	0	0	0	0
ENSRNOG00000061884	0	0	0	0	0	0	0
ENSRNOG00000061890	0	0	1	0	0	0	0
ENSRNOG00000061893	376.359	406.542	420.277	377.353	331.312	307.12	380.384
ENSRNOG00000061895	1	2	4.000005	3	1	3	1
ENSRNOG00000061897	0	0	0	0	0	0	0
ENSRNOG00000061898	0	0	0	0	0	0	0
ENSRNOG00000061899	44	53	35	74	41	38	28
ENSRNOG00000061900	216.759	349.439	151.784	370.081	237.105	285.327	259.851
ENSRNOG00000061902	41.9059	73.1758	59.8319	39.7812334158	162.834	3.14366E-05	78.9338
ENSRNOG00000061904	33	35.5	36.5	38.5	28	32.5	34
ENSRNOG00000061906	0	0	0	0	0	0	0
ENSRNOG00000061910	848.859	905.687	1016.16	2532.73	674.584	576	464.292
ENSRNOG00000061913	0	0	0	0	0	0	0
ENSRNOG00000061923	0	0	0	0	0	0	0
ENSRNOG00000061928	360.696	459.064	296.528	311.684	294.134	303.814	319.415
ENSRNOG00000061930	0	0	0	0	0	0	0
ENSRNOG00000061936	4	6	4	5	0	3	4
ENSRNOG00000061938	0	0	0	1.00314	0	1.00333	0
ENSRNOG00000061939	0	3.46258	3.42924	0	2.42427	0	7.91067
ENSRNOG00000061940	2.00271	2.0038	4.00753	1.0013	2.00439	1.00198	2.00231
ENSRNOG00000061941	0	0	0	0	0	0	0
ENSRNOG00000061942	0	0	0	0	0	0	0
ENSRNOG00000061943	33.7146	32.007	45.2584	36.0619	25.5197	20.9902	24.7761
ENSRNOG00000061945	0	1.00094	1.00141	0	0	1.00123	1.00107
ENSRNOG00000061948	0	0	0	0	0	0	0
ENSRNOG00000061949	0	0	0	0	0	0	0
ENSRNOG00000061951	0	0	0	0	0	0	0
ENSRNOG00000061952	0	3	1	3	0	1	0
ENSRNOG00000061954	0	0	0	0	0	0	0
ENSRNOG00000061955	0	0	0	2	0	0	0
ENSRNOG00000061956	1	0	1.00002	1	0	0	0
ENSRNOG00000061957	0	2	0	0	1	2	3
ENSRNOG00000061958	0	0	0	0	0	0	0
ENSRNOG00000061960	0	0	0	0	0	0	0
ENSRNOG00000061962	0	0	0	0	0	0	0
ENSRNOG00000061963	15.4316	14.4146	14.4502	11.3136	15.4559	9.2939	13.4234
ENSRNOG00000061965	0	1	0	0	0	0	0
ENSRNOG00000061970	0	0	0	0	0	0	0
ENSRNOG00000061971	0	0	0	0	0	0	0
ENSRNOG00000061972	0	0	0	0	0	2	0
ENSRNOG00000061974	0	0	0	0	0	0	0
ENSRNOG00000061975	1	1	0	2	0	0	2
ENSRNOG00000061977	4	5	2	4	1.00053	1	1.00025
ENSRNOG00000061979	0	0	0	0	0	0	0
ENSRNOG00000061980	0	0	0	0	3	0	0
ENSRNOG00000061981	0	0	0	0	0	0	0
ENSRNOG00000061987	2.00036	1.00009	1.00019	2.00035	0	1.00009	3.00025
ENSRNOG00000061989	18.0901	25.5808	11.6371	21.2265	19.9582	16.2952	16.853
ENSRNOG00000061990	0	0	0	0	0	0	0
ENSRNOG00000061992	0	0	0	0	0	0	0
ENSRNOG00000061993	0	0	0	0	0	0	0
ENSRNOG00000061995	136.0208	108.7548	131.4578	134.0849	124.7909	128.07171	169.8607
ENSRNOG00000061998	7.27432	8.30122	1.03753	3.08774	3.08961	5.27461	2.12727
ENSRNOG00000062001	21.0753	25.1916	26.0845	18.0711	16.1333	19.0977	13.0849
ENSRNOG00000062002	58	85	73	61	78	34	57
ENSRNOG00000062003	6.62824	7.08296	3.22357	16.7203	8.16256	3.93951	11.0761
ENSRNOG00000062005	0	0	0	0	0	0	0
ENSRNOG00000062009	32	24	26	27	26	25	32
ENSRNOG00000062011	0	0	4	0	1	0	0
ENSRNOG00000062013	3567.24	3451.89	3204.44	2818.59	2992.04	2619.08	1591.71
ENSRNOG00000062014	0	0	0	0	0	0	0
ENSRNOG00000062015	0	0	0	0	0	0	0
ENSRNOG00000062016	0	0	0	0	0	0	0
ENSRNOG00000062020	1.6168	0.0961645	3.5911	0	2.5242	6.35567	2.52442
ENSRNOG00000062022	0	1.18452	1	0	0	1.00012	0
ENSRNOG00000062023	0	2	2	0	0	0	0
ENSRNOG00000062025	0	0	0	0	0	0	0
ENSRNOG00000062026	1.00009	0	2	2.00011	0	3.00043	0
ENSRNOG00000062027	0	0	2	0	1	0	0
ENSRNOG00000062028	0	0	0	0	0	0	0
ENSRNOG00000062029	0	0	0	0	0	0	0
ENSRNOG00000062030	161.994	148.696	133	162	137	103	104.147
ENSRNOG00000062031	0	1.00041	0	0	0	0	0
ENSRNOG00000062032	0	0	0	0	0	0	0
ENSRNOG00000062033	0	0	0	0	1	0	0
ENSRNOG00000062034	0	0	0	0	0	0	2.00008
ENSRNOG00000062036	0	0	0	0	0	1	0
ENSRNOG00000062039	31	30	31	20	18	22	14
ENSRNOG00000062040	0	0	0	0	0	0	0
ENSRNOG00000062042	0	1.43933	1.00229	0	0	2.00369	0
ENSRNOG00000062043	0	0	0	0	0	0	0
ENSRNOG00000062044	0	0	0	0	0	0	0
ENSRNOG00000062045	0	0	0	0	0	0	0
ENSRNOG00000062046	1	0	1	0	0	2	0
ENSRNOG00000062047	0	0	1	2	0	0	0
ENSRNOG00000062048	28.1767	29.9324	14.0568	19.1716	9.93045	12.4831	15.2956
ENSRNOG00000062050	0	0	0	0	0	0	0
ENSRNOG00000062051	0	3	0	0	0	0	0
ENSRNOG00000062055	0.000245788	5.6047E-05	0	4.00574	0.000174629	0.000250756	0.000515463
ENSRNOG00000062056	0	2.00717	0	0	0	0	0
ENSRNOG00000062057	1	0	1	1	0	1	2
ENSRNOG00000062060	0	0	0	0	0	0	0
ENSRNOG00000062064	0	0	0	0	0	0	0
ENSRNOG00000062067	1	0	1	0	0	0	0
ENSRNOG00000062069	0	1	0	0	0	0	0
ENSRNOG00000062071	2.00681	2.00569	7.0248	1.00315	1.00282	5.01992	2.00361
ENSRNOG00000062072	0	0	0	0	0	0	0
ENSRNOG00000062075	0	3	1	0	1	0	0
ENSRNOG00000062077	2.58109	0	0	0	0	2.71559	0
ENSRNOG00000062081	0	0	0	0	0	2	0
ENSRNOG00000062083	0	0	0	0	0	0	0
ENSRNOG00000062084	18.7622	16.6417	26.6646	31.1112	16.6267	23.2645	28.8731
ENSRNOG00000062085	0	0	0	0	0	0	0
ENSRNOG00000062089	2	0	0	1	0	0	3
ENSRNOG00000062090	1.02539	1.03398	7.2604	2.0934	3.08765	0	3.0964
ENSRNOG00000062096	0	0	0	0	0	0	0
ENSRNOG00000062098	0	0	0	0	0	0	0
ENSRNOG00000062101	326.99962	296.9998	195.9995	299.9999	243.9998	178.00047	171.0004
ENSRNOG00000062102	0	0	0	1.00149	0	0	1.00521
ENSRNOG00000062104	1	0	0	1	3	0	1
ENSRNOG00000062105	0	0	0	0	0	0	0
ENSRNOG00000062106	0	0	0	0	0	1	0
ENSRNOG00000062107	0	1	0	0	0	0	0
ENSRNOG00000062108	856.4384	772.474	910.8173	1250.0575	794.2808	836.7089	985.773
ENSRNOG00000062109	0	0	0	0	0	0	0
ENSRNOG00000062110	0	0	0	0	0	0	0
ENSRNOG00000062113	0	0	1	0	2.00063	0	1.00008
ENSRNOG00000062114	0	1	4	2	1	1	2
ENSRNOG00000062115	33.2753	52.826	55.7657	57.3712	57	47.3141	63.6132
ENSRNOG00000062117	2	0	1.00076	2.10251	1.03367	1	1
ENSRNOG00000062121	0	0	1	0	0	0	0
ENSRNOG00000062122	0	0	0	0	0	0	0
ENSRNOG00000062123	0	0	0	0	0	0	0
ENSRNOG00000062124	0	0	0	0	0	0	0
ENSRNOG00000062125	5.12233	5.15999	7.3605	4.23162	13.65633	5.35619	3.16136
ENSRNOG00000062126	1	0	1	0	0	0	0
ENSRNOG00000062129	0	0	0	0	0	0	0
ENSRNOG00000062131	1	2	0	2	2	0	2
ENSRNOG00000062133	4.71689	0	0	0	3.09008	0	3.87994
ENSRNOG00000062135	0	0	0	0	0	0	0
ENSRNOG00000062138	0	0	0	0	0	0	0
ENSRNOG00000062140	0	0	0	0	0	0	0
ENSRNOG00000062141	5	5	3	1	2	2	8
ENSRNOG00000062142	0	0	0	0	0	0	0
ENSRNOG00000062143	10.333	9.33249	8.30738	7.25486	6.20901	4.15217	11.3553
ENSRNOG00000062145	0	0	0	0	0	0	0
ENSRNOG00000062148	0	0	0	0	0	0	0
ENSRNOG00000062149	0	0	0	0	0	0	0
ENSRNOG00000062150	0	0	2	0	0	0	0
ENSRNOG00000062151	0	1	1	2	0	1	0
ENSRNOG00000062157	0	0	0	0	0	0	0
ENSRNOG00000062159	0	0	0	0	0	0	0
ENSRNOG00000062161	0	0	0	0	0	0	0
ENSRNOG00000062163	5.00101	0	3.00041	0	1.00019	3.49958	3.03861
ENSRNOG00000062165	13.405	11.6673	0	11.1815	3.09648	10.9331	2.19743
ENSRNOG00000062166	0	0	1	2	0	1	1
ENSRNOG00000062169	0	0	0	0	0	0	0
ENSRNOG00000062172	2.19476	6.56544	3.24881	2.18833	2.19532	1.08382	5.46493
ENSRNOG00000062174	0	0	0	1.0002	1.00046	0	0
