gene	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6
ENSRNOG00000057677	2.00252	2.00654	0	0	0	0	0
ENSRNOG00000057681	0	0	0	0	0	0	0
ENSRNOG00000057683	15	33	17	40	31	15	31
ENSRNOG00000057690	5	7	0	5.09672	1	2	0
ENSRNOG00000057692	0	0	0	0	0	0	0
ENSRNOG00000057696	56.6727	422.186	48.9687	58.0401	1.26299E-07	170.29	167.311
ENSRNOG00000057700	8	13	15	11	9	11	20
ENSRNOG00000057701	7729	7763	6817	9611	8649	8000	6683
ENSRNOG00000057702	4.000000601295	2	5	4.000000116939	1	1	4
ENSRNOG00000057703	2.07997	4.16582	2.11889	4.10496	3.14886	6.31333	3.12699
ENSRNOG00000057706	2371.9986	2444.99503	2272.99522	3075.00161	2665.9974	2556.9933	2134.00256
ENSRNOG00000057707	0	0	0	1	0	0	0
ENSRNOG00000057710	1203	1298	1196	1488	1310	1240	897
ENSRNOG00000057711	0	0	0	0	0	0	0
ENSRNOG00000057713	182	201	169	170	201	170	129
ENSRNOG00000057716	0	0	0	0	0	0	0
ENSRNOG00000057721	0	0	0	0	0	0	0
ENSRNOG00000057724	0	0	0	2	3	0	0
ENSRNOG00000057727	0	0	0	0	0	0	0
ENSRNOG00000057728	3	1	2	6	1	0	2
ENSRNOG00000057729	506	474	503	590	517	553	361
ENSRNOG00000057732	0	0	0	0	0	0	1.2939
ENSRNOG00000057734	0	0	0	0	0	0	0
ENSRNOG00000057738	83.6702	89.6205	105.196	155.607	108.273	152.207	75.7333
ENSRNOG00000057740	14	13	8	7	9	9	12
ENSRNOG00000057744	31.3967	55.8869	27.3045	40.3697	33.6863	59.8035	34.3179
ENSRNOG00000057750	0	1.01024	0	0	2.04877	0	1.02195
ENSRNOG00000057751	0	2	1	5	0	1	0
ENSRNOG00000057753	4	2	3	3	3	1	1
ENSRNOG00000057754	972.9996	889	850.0002	1177.0025	1029.0002	956.00003	783.9998
ENSRNOG00000057755	636	711	570.9998	838.1896	634.9715	711	614.0003
ENSRNOG00000057756	913	878	888	1085	991	950	853
ENSRNOG00000057758	24	15	13	22	11	10	14
ENSRNOG00000057759	38.8992	37.7898	41.0404	58.7735	44.2811	50.0156	47.4049
ENSRNOG00000057760	280.581	286.779	268.653	334.895	284.941	273.424	213.833
ENSRNOG00000057761	264.9995	298.9996	279.0002	345.9999	328	273	240
ENSRNOG00000057763	0	0	0	0	0	0	0
ENSRNOG00000057764	0	0	0	0	0	0	0
ENSRNOG00000057768	0	0	0	0	0	1	0
ENSRNOG00000057769	1	0	0	0	0	0	0
ENSRNOG00000057774	1375.64	1510.04	1355.48	1558.36	1322.02	1346.28	1415.04
ENSRNOG00000057778	0	7.45159	3.7534	7.87074	3.27682	10.6433	3.16467
ENSRNOG00000057779	0	0	0	0	0	0	0
ENSRNOG00000057782	0	0	0	0	0	0	0
ENSRNOG00000057794	234	243	274	333	350	315	248
ENSRNOG00000057795	0	26.8707	31.5315	0	0	34.908	0
ENSRNOG00000057798	59.7822	72.0029	80.1877	56.8416	53.3379	88.3936	87.3829
ENSRNOG00000057803	14.7595	14.3513	13.7337	10.9492	15.2915	7.35458	9.87423
ENSRNOG00000057806	718	915.00000069077	894.00000789438	1071.000414016	886.9998	1026.00000131692	876.0003
ENSRNOG00000057810	0	0	0	0	0	0	0
ENSRNOG00000057813	689	688.9998	627.0002	765.0004	708.9997	753.0004	478.0001
ENSRNOG00000057814	815	826	819	896	886	845	977
ENSRNOG00000057815	85.00004	97.99997	88.99996	116.0003797481	111	93	89.000023
ENSRNOG00000057817	1956.114	2070.83	1773.289	2563.68	2357.58	2132.24	1752.668
ENSRNOG00000057821	1381.63	1419.33	1357.63	1600	1542.66	1422.1	1278.71
ENSRNOG00000057823	29143	31801	27841	37310	32931	31972	32319
ENSRNOG00000057824	1.00044	0	0	0	0	0	0
ENSRNOG00000057826	24	22	27	29	28	23	24
ENSRNOG00000057827	85	63	54	64	75	78	44
ENSRNOG00000057831	0	0	0	0	0	0	0
ENSRNOG00000057832	23	28	39	40	40	18	45
ENSRNOG00000057837	5	3	3	2	2	5	5
ENSRNOG00000057839	0	0	0	0	0	0	0
ENSRNOG00000057848	2	0	1	0	3	1	4
ENSRNOG00000057851	521	513	552	505	415	435	542
ENSRNOG00000057852	691.401	718.607	637.061	886.545	810.221	760.136	811.615
ENSRNOG00000057855	27	45	29	76	83	58	43.00004
ENSRNOG00000057857	0	0	0	0	0	0	0
ENSRNOG00000057858	5	11	5	17	11	21	5
ENSRNOG00000057862	20.99997	24.99997	29.00004	22.99997	31	24.00001	29.99999
ENSRNOG00000057865	10	8	2	11	2	7	11
ENSRNOG00000057866	0	1	0	0	0	0	1
ENSRNOG00000057867	66	65	68	67	64	88	65
ENSRNOG00000057869	0	0	0	0	0	0	0
ENSRNOG00000057877	0.500867	0.815746	0.500857	2.00381	0.500713	1.31862	0.688728
ENSRNOG00000057880	172.0004	177.0005	212	255	237.9999	214	196.0003
ENSRNOG00000057881	996	1186	998	1346	1139	1148	1068
ENSRNOG00000057889	0	0	0	0	0	0	0
ENSRNOG00000057895	5	6.0118	4.00874	3.00574	1.0044	1	3.00749
ENSRNOG00000057901	157.4821	195.4755	168.434	178.2114	144.892	174.624	164.5582
ENSRNOG00000057924	0	0	0	0	0	0	0
ENSRNOG00000057926	0	0	0	0	0	0	0
ENSRNOG00000057929	0	0	0	0	0	0	0
ENSRNOG00000057933	0	0	0	0	0	1	0
ENSRNOG00000057934	1123	1163	1170	1341	1205	1092	1077
ENSRNOG00000057942	0	0	0	0	0	0	0
ENSRNOG00000057943	155.835	173.253	155.579	240.698	143.702	139.536	141.793
ENSRNOG00000057945	55	47	45	95	66	78	51
ENSRNOG00000057953	0	1	3	0	0	0	0
ENSRNOG00000057957	1	1	1	2	1	0	1
ENSRNOG00000057958	0	0	0	1	1	1	0
ENSRNOG00000057963	0	0	0	0	0	0	0
ENSRNOG00000057966	0	0	0	0	0	0	0
ENSRNOG00000057967	0	0	0	0	0	0	0
ENSRNOG00000057968	0	0	0	0.5	0	0	0
ENSRNOG00000057972	0	6.53715E-06	8.39693	0.0068561	0.00234287	3.23346E-05	8.66193E-06
ENSRNOG00000057975	1	0	0	0	0	0	0
ENSRNOG00000057978	60.4882	50.7528	48.8095	61.6398	62.1087	60.0252	55.4907
ENSRNOG00000057979	0	19.4184	8.18727	23.1546	27.5512	20.8482	17.4891
ENSRNOG00000057981	0	0	0	0	0	0	0
ENSRNOG00000057986	18.8265	15.5298	23.3643	16.5688	18.681	21.242	22.9062
ENSRNOG00000057988	8000.0031	8032.0002	7633.00433	8548.00217	8285.99592	7617.99811	7133
ENSRNOG00000057989	39	57	51	65	56	80	44
ENSRNOG00000057996	19	22.00003	18	17.99998	21	24	19
ENSRNOG00000057998	0	0	0	0	0	0	0
ENSRNOG00000057999	29.5953	28.5051	34.5904	34.591	26.6227	30.409	31.7042
ENSRNOG00000058001	0	0	0	0	0	0	0
ENSRNOG00000058002	0	0	0	0	0	0	0
ENSRNOG00000058003	465.20525	479.1213	414.12309	591.1351	602.2996	502.06811	473.18431
ENSRNOG00000058004	2.15562	4.39659	2.30657	0	2.17245	6.82674	3.42025
ENSRNOG00000058006	51	35	45	50	52	27	49
ENSRNOG00000058007	940	927	909	1032	1040	929	860
ENSRNOG00000058008	0	0	0	0	0	0	0
ENSRNOG00000058010	1	0	0	0	0	0	0
ENSRNOG00000058011	3.1379	0	3.13622	10.4817	0	4.17915	3.12769
ENSRNOG00000058020	0	0	0	0	0	0	0
ENSRNOG00000058021	0	0	0	0	0	0	0
ENSRNOG00000058023	0	1	0	0	0	0	0
ENSRNOG00000058024	0	0	6	0	4	1	4
ENSRNOG00000058030	117	159	161	187.539	126	169.423	137
ENSRNOG00000058034	17.6345	0	21.9421	4.96491	6.34554	0	7.83708
ENSRNOG00000058038	0	1	0	1	0	1	1
ENSRNOG00000058039	7477.36	8203.38	8270	9244.23	8406	8956	10815
ENSRNOG00000058040	0	0	0	0	0	0	0
ENSRNOG00000058042	11	11	10	10	4	5	11
ENSRNOG00000058047	4.53141	2.40194	3.08122	0	2	1	1
ENSRNOG00000058050	2120.9988331719	2251.99589	2261.0018322873	2921.00043010265	2420.9972	2605	2215.0001
ENSRNOG00000058053	1826	1998	1933	2109	1776	1737	1816
ENSRNOG00000058058	0	0	0	0	0	0	0
ENSRNOG00000058059	3	6	3	7	3	5	3
ENSRNOG00000058068	8468.0005	9378.998	7357.998	12836.002	11043.9979	11216.002	6595.9958
ENSRNOG00000058082	0	0	0	0	0	0	0
ENSRNOG00000058087	1	1	3	4	3	0	0
ENSRNOG00000058089	2	1	0	0	0	0	0
ENSRNOG00000058094	297	366	382	522	382.045	491.038	284
ENSRNOG00000058096	277	281	244	297	300	306	244
ENSRNOG00000058097	0	0	0	0	0	0	0
ENSRNOG00000058101	14.2312	6.09677	11.8808	12.5939	10.173	11.7827	18.2968
ENSRNOG00000058102	0	0	0	0	0	0	0
ENSRNOG00000058105	300.226	305.539	368.915	171.844	163.802	102.167	130.984
ENSRNOG00000058109	0	0	0	0	0	0	0
ENSRNOG00000058111	33	28	23	52	35	30	26
ENSRNOG00000058116	0	0	0	0	0	0	0
ENSRNOG00000058119	0	0	0	0	0	0	0
ENSRNOG00000058120	0	2	0	0	0	1	1
ENSRNOG00000058125	0	0	0	0	0	0	0
ENSRNOG00000058130	498	512	514	552	465	533	461
ENSRNOG00000058133	10	12	5	15	16	11	8
ENSRNOG00000058136	1	0	0	0	0	0	0
ENSRNOG00000058137	0	0	0	0	0	0	0
ENSRNOG00000058139	0	0	0	0	0	0	0
ENSRNOG00000058142	0	0	0	0	0	0	0
ENSRNOG00000058143	0	0	0	0	0	0	0
ENSRNOG00000058151	0	0	0	0	0	0	0
ENSRNOG00000058153	40.4818	53.4188	51.4994	64.2573	46.56	31.9233	33.0885
ENSRNOG00000058156	217	274	179	260	250	246	245
ENSRNOG00000058157	175.043	217.58	163.116	255.609	219.16	247.69	172.166
ENSRNOG00000058163	15.7256	12.3624	28.3355	20.593	8.0256	35.6595	30.8542
ENSRNOG00000058166	46	45	54	66	91	59	49
ENSRNOG00000058171	0	0	0	0.606584	0	0	0
ENSRNOG00000058172	0	0	0	0	0	0	0
ENSRNOG00000058173	1	0	1	0	0	0	0
ENSRNOG00000058174	0	0	0	0	0	0	0
ENSRNOG00000058176	0	0	0	0	0	0	0
ENSRNOG00000058178	11.0579	11.7689	13.4775	5.67428	9.26574	14.669	5.41561
ENSRNOG00000058180	43.4698	28.2694	16.8554	21.1111	20.7823	27.4777	31.8183
ENSRNOG00000058182	0	0	0	0	0	0	0
ENSRNOG00000058183	1	2	1	3	2	2	2
ENSRNOG00000058186	419	393	349	537	427	403	411
ENSRNOG00000058187	3.67214	5.2026	4.42327	3.33263	2	0	7.09643
ENSRNOG00000058193	10	17	4	6	3	5	6
ENSRNOG00000058195	0	0	0.5	0	1.5	1	0
ENSRNOG00000058202	7	5	9	1	6	9	3.999996
ENSRNOG00000058204	0	0	0	0	0	0	0
ENSRNOG00000058207	0	0	0	0	0	0	0
ENSRNOG00000058209	229.373	249.09	283.228	346.421	177.284	410.84	257.576
ENSRNOG00000058218	4.00046	1.00024	1.00048	1.00024	2.00119	1.00015	0
ENSRNOG00000058222	75.7963	69.2044	51.1096	85.3594	63.8787	87.5862	107.45
ENSRNOG00000058235	0	0	0	0	0	0	0
ENSRNOG00000058237	0	0	0	0	0	0	0
ENSRNOG00000058238	19.1889	50.2232	58.9516	34.4622	53.5371	43.4273	33.6019
ENSRNOG00000058242	2	0	1	0	0	2	1
ENSRNOG00000058243	41	67	51	45	49	45	73
ENSRNOG00000058245	28	27	24	27	19	18	29
ENSRNOG00000058248	126.399	102.288	66.3086	49.0216	69.2611	58.9055	74.4107
ENSRNOG00000058249	22401.9592	20052.03382	21657.9711	20600	17013.9921	17528.03708	17425.01451
ENSRNOG00000058250	1	1	0	3	2	0	1
ENSRNOG00000058252	0	0	0	0	0	0	0
ENSRNOG00000058260	4	5	1	3	3	4	4
ENSRNOG00000058263	0	1	0	2.80544	0	1	0
ENSRNOG00000058265	1	0	0	0	1	0	0
ENSRNOG00000058271	1703	1685.94	1807.85	1721.97	1617.98	1646	1672.97
ENSRNOG00000058275	1.9999983191	0	0.9999996212	1.00000031612	0	1.9999971258	0
ENSRNOG00000058276	2.34632	0	1.08933	2.9006	0	0	0
ENSRNOG00000058277	27.9225	13.3394	43.6003	80.0065	17.887	61.793	31.2299
ENSRNOG00000058278	0	0	0	0	0	0	0
ENSRNOG00000058285	1	1	2	1	3	3	1
ENSRNOG00000058286	2.61996	0	0	1	0	0	0
ENSRNOG00000058288	221	289	218	276	255	229	257
ENSRNOG00000058289	429	443	424	520	500	451	447
ENSRNOG00000058290	0	0	0	0	0	0	0
ENSRNOG00000058291	21	26.0037	20	30	14	15	31
ENSRNOG00000058298	0	0	0	0	0	0	0
ENSRNOG00000058304	14.0277	15.9352	7.17036	16.7325	10.7188	37.2115	9.01009
ENSRNOG00000058308	2	7	3	5	4	4	9
ENSRNOG00000058316	1014.59	974.037	990.201	1047.63	930.722	953.201	910.079
ENSRNOG00000058317	3	5	8	2	1	3	3
ENSRNOG00000058318	0	0	0	0	0	0	0
ENSRNOG00000058320	12	23	12	31	25	16	11
ENSRNOG00000058329	240	261	212	243	162	225	256
ENSRNOG00000058333	0	0	0	0	0	0	0
ENSRNOG00000058337	30	38	35	49	45	38	29
ENSRNOG00000058340	105	95	80	85	104	66	77
ENSRNOG00000058348	0	0	0	0	0	0	0
ENSRNOG00000058352	0	0	0	0	0	0	0
ENSRNOG00000058357	0.000121396	6.41224E-05	0.000121143	2.2858E-05	5.89217E-05	0.000325405	2.42829E-05
ENSRNOG00000058358	0	0	0	0	0	0	0
ENSRNOG00000058359	4112	4651	4416	4425	3939	4017	4404
ENSRNOG00000058365	0	0	0	0	0	0	0
ENSRNOG00000058371	91.8068	100.154	80.0502	104.204	107.785	90.7834	99.0359
ENSRNOG00000058372	120	112	85	126	114	144	114
ENSRNOG00000058375	2	2.5	1.5	2.5	0.5	1	0.5
ENSRNOG00000058377	0	0	0	0	0	0	0
ENSRNOG00000058382	0	0	0	0	0	0	0
ENSRNOG00000058386	634.882	629.899	604.229	772.372	724.443	629.481	629.193
ENSRNOG00000058388	329	477	315	543	465	377	430
ENSRNOG00000058393	616.663886	562.71461057	549.9999	671.4285	598.53594902	693.5824	504.7828
ENSRNOG00000058400	0	0	0	0	0	0	0
ENSRNOG00000058402	0	1.95381	1.3561	0	0	0	0
ENSRNOG00000058405	0	0	0	0	0	0	0
ENSRNOG00000058406	0	0	0	0	0	0	1.00548
ENSRNOG00000058408	35.5258	29.155	22.5157	39.3912	32.7146	55.9303	39.502
ENSRNOG00000058412	6422.69	6462.27	6293.29	6983.67	6131.48	6023.11	5898.17
ENSRNOG00000058416	38.6374	55.3152	36.4481	73.523	75.4075	67.5554	60.8759
ENSRNOG00000058420	0	0	0	0	0	0	0
ENSRNOG00000058422	38.7863	13.0738	39.1159	20.1084	21.1064	30.0966	24.2687
ENSRNOG00000058423	0	1	0	0	0	0	0
ENSRNOG00000058424	0	0	2.61634	0	0	6.68833	0
ENSRNOG00000058426	0	0	0	0	0	0	0
ENSRNOG00000058428	1	0	1	1	1	1	1
ENSRNOG00000058430	124	159	135	166	146	149	138
ENSRNOG00000058434	10	3	9	3	13	9	7
ENSRNOG00000058436	62	62.5818	62.4834	59.4724	61.292	86.3892	58.7628
ENSRNOG00000058437	83.9439	89.6861	62.1932	64.8772	79.0849	74.3336	71.5574
ENSRNOG00000058439	86.4782	346.559	87.0858	432.684	86.3909	86.2506	518.251
ENSRNOG00000058444	4.6116	1.08125	6.20191	10.6675	2.83241	3.74968	2.63227
ENSRNOG00000058446	7	4	4	5	3	7	5
ENSRNOG00000058453	0	0	0	0	0	0	0
ENSRNOG00000058457	292.775	323.345	287.264	336.493	291.124	319.415	246.381
ENSRNOG00000058460	0	0	0	0	0	0	0
ENSRNOG00000058461	3446	4206	3321	4092	3334	3948	3536
ENSRNOG00000058463	0	2.3294	0	0	3	0	1.49254
ENSRNOG00000058470	1815	2234	1601	3191	2448	2631	1725
ENSRNOG00000058474	3.05486	4.061	1.01555	1.01656	0	2.0289	0
ENSRNOG00000058476	1974.002	2190	1895.999	2600.001	2231.999	2168.002	1756.002
ENSRNOG00000058478	1059	1122	1029	1129	1204	1067	1200
ENSRNOG00000058482	0	0	0	2	1	0	0
ENSRNOG00000058484	1406.88	1525.44	1489.59	1377.01	1413.88	1352.43	1383.8
ENSRNOG00000058485	0	1	0	0	0	2	4
ENSRNOG00000058486	0	0	1.22621	0	0	0	0
ENSRNOG00000058490	1	4	1	2	0	2.46772	0
ENSRNOG00000058491	0	12.3932	4.4817	0	5.27092	12.2515	7.87239
ENSRNOG00000058495	0	0	0	0	1	0	0
ENSRNOG00000058497	232	250	211	294	219	226	253
ENSRNOG00000058498	8.30746	0.876666	15.6571	0.194989	7.33615	0	22.2625
ENSRNOG00000058500	0	0	0	0	0	0	0
ENSRNOG00000058501	0	0	0	0	0	0	0
ENSRNOG00000058503	0	0	0	0	0	0	0
ENSRNOG00000058507	0	0	0	0	0	0	0
ENSRNOG00000058513	0	0	0	0	0	0	0
ENSRNOG00000058517	0	0	0	2	0.5	0	0
ENSRNOG00000058521	0	0	0	0	0	0	0
ENSRNOG00000058522	517	490	506	614	540	567	468
ENSRNOG00000058538	1.03713	0	0	0	0	0	2.17208
ENSRNOG00000058539	543	518	603	638	562	605	607
ENSRNOG00000058543	0	0	0	0	0	0	0
ENSRNOG00000058545	11	39	25	19	14	33	18
ENSRNOG00000058546	1	0	1.5	1	2	1	0.5
ENSRNOG00000058547	0	0	0	0	0	0	0
ENSRNOG00000058549	0	0	0	0	0	0	0
ENSRNOG00000058552	0	0	0	0	0	0	0
ENSRNOG00000058560	14	15	11	25	18	18	9
ENSRNOG00000058561	6126	7305	5634	9967	8313.41	8879.83	5973
ENSRNOG00000058562	0	0	0	0	0	0	0
ENSRNOG00000058563	0	0	0	0	0	0	0
ENSRNOG00000058564	0	0	0	0	1	0	0
ENSRNOG00000058566	0	7.784	0	0	0	0	0
ENSRNOG00000058567	0	0	0	0	0	0	0
ENSRNOG00000058568	30.4668	38.0172	48.1653	51.059	38.8165	58.239	39.5842
ENSRNOG00000058572	2522	2554	2238	3006	2544	2516	2059
ENSRNOG00000058577	0	0	0	0	0	0	0
ENSRNOG00000058580	1599.999	1741.001	1617.004	1743.999	1598.996	1647.998	1563.005
ENSRNOG00000058583	0	0	0	0	0	0	0
ENSRNOG00000058586	902	992	851	956	914	877	875
ENSRNOG00000058588	394	442	399	487	451.0003	462.066	373
ENSRNOG00000058589	10.1786	1.68767	8.17777	5.15715	5.19337	11.904	5.06964
ENSRNOG00000058590	0	0	0	0	0	0	0
ENSRNOG00000058593	344	418	380	476	472	418	346
ENSRNOG00000058597	0	0	0	0	0	0	0
ENSRNOG00000058599	4	0	2	4	3	3	2
ENSRNOG00000058609	443	489	463	495	526	497	426
ENSRNOG00000058613	0	0	0	0	0	0	0
ENSRNOG00000058618	200	257	182	208.864	219	236	211
ENSRNOG00000058626	0	0	0	1	0	0	0
ENSRNOG00000058627	0	0	0	0	0	0	0
ENSRNOG00000058628	0	0	0	0	0	0	0
ENSRNOG00000058629	0	0	0	0	0	0	0
ENSRNOG00000058639	0	0	0	0	0	0	0
ENSRNOG00000058643	444	523	463	634	501	512	477
ENSRNOG00000058645	1400	1763	1374	2165	1851	1943	1392
ENSRNOG00000058646	2882	3363	2538	3909	3654	3595	3305
ENSRNOG00000058647	4	4	7	11	6	8	4
ENSRNOG00000058648	0	0	0	0	0	0	0
ENSRNOG00000058652	0	1	0	1	0	0	0
ENSRNOG00000058653	18.6648	19.915	12.406	16.1659	12.2644	12.9236	11.2456
ENSRNOG00000058654	134	143.9997	141	160	135	154	107
ENSRNOG00000058655	0	0	0	0	0	0	1
ENSRNOG00000058658	3671	3871	3808	3894	3495	3280	3604
ENSRNOG00000058662	535	614	483	621	595	627	490
ENSRNOG00000058663	544	613.0002	668	796.0001	606.9996	700.9996	614.8369
ENSRNOG00000058664	30	35.03679	21	36.00134	38.07469	26.99997734	28
ENSRNOG00000058668	0	0	0	0	0	0	0
ENSRNOG00000058670	4	4	0	0	0	0	0
ENSRNOG00000058671	0	0	0	0	0	0	0
ENSRNOG00000058676	1	0	0	0	0	2	0
ENSRNOG00000058677	381	454	388	423	369	362	394
ENSRNOG00000058681	60	62	52	64	70	61	59
ENSRNOG00000058692	44	40	41	53	47	26	38
ENSRNOG00000058694	390	427	403	458	384	408	417
ENSRNOG00000058695	0	1.53836	0	1.02305	0	0	1.02753
ENSRNOG00000058696	5	6	2	7	6	12	4
ENSRNOG00000058697	0	0	0	0	0	0	0
ENSRNOG00000058709	0	0	0	0	0	0	0
ENSRNOG00000058714	0	0	0	0	0	0	0
ENSRNOG00000058716	0	0	0	0.144768	0	0	0
ENSRNOG00000058719	0	0	0	0	0	0	0
ENSRNOG00000058724	83	88	73	78	60	81	55
ENSRNOG00000058733	1097	1233	1072	1484	1419	1418	1060
ENSRNOG00000058738	0	0	0	0	0	0	0
ENSRNOG00000058739	1165	1364	1222	1412	1269	1301	1256
ENSRNOG00000058742	0	2	1	3	2	1	2
ENSRNOG00000058748	0	0	0	0	0	0	0
ENSRNOG00000058750	177.257	221	166.758	183.995	167.004	189.978	158.599
ENSRNOG00000058752	5796	6709	5191	7900	6788	6731	5785
ENSRNOG00000058753	0	0	0	0	0	0	0
ENSRNOG00000058755	0	0	0	0	0	0	1
ENSRNOG00000058760	10.9768	13.436	7.1286	5.55735	11.2241	9.36558	12.0565
ENSRNOG00000058762	0	0	0	0	0	0	0
ENSRNOG00000058766	109.35	124.823	111.631	170.107	146.93	150.828	119.177
ENSRNOG00000058767	1	1	0	0	0	1	2
ENSRNOG00000058775	0	0	0	0	0	0	0
ENSRNOG00000058776	0	0	0	0	0	0	0
ENSRNOG00000058780	0	0	0	0	2	0	0
ENSRNOG00000058782	0	0	0	0	0	0	0
ENSRNOG00000058783	0	0	0	0	0	0	0
ENSRNOG00000058785	242.872	289.09	213.932	257.889	209.522	229.444	214.329
ENSRNOG00000058786	0	0	0	0	0	0	0
ENSRNOG00000058790	810.883	929.14	803.228	1034.626	909.683	882.196	753.383
ENSRNOG00000058793	214.133	251.747	274.809	186.505	190.22	203.513	225.797
ENSRNOG00000058800	0	0	0	0	0	0	0
ENSRNOG00000058801	0	0	0	0	0	0	0
ENSRNOG00000058805	1295	1380	1346	1381	1321	1331	1248
ENSRNOG00000058809	0	0	0	0	0	0	0
ENSRNOG00000058812	0	0	0	0	0	0	0
ENSRNOG00000058819	15.9975	14.0116	4.15118	22.055	4.29976	9.72181	7.94988
ENSRNOG00000058820	0	0	0	0	0	0	0
ENSRNOG00000058821	0	0.600479	0	0	0.295996	0	0
ENSRNOG00000058822	0	0	0	0	0	0	0
ENSRNOG00000058824	0	0	0	0	0	0	0
ENSRNOG00000058827	11.3037	9.08331	6.12091	9.08726	7.12919	7.1095	6.13505
ENSRNOG00000058829	0	0	0	1	0	0	0
ENSRNOG00000058841	176.486	138.17	265.399	217.554	183.187	230.403	215.238
ENSRNOG00000058842	25	34	29	32	41	43	26
ENSRNOG00000058846	0	0	0	0	0	0	0
ENSRNOG00000058852	2.28571	2.40009	0	4.4	2.25	1.24292	5
ENSRNOG00000058855	8.14198	11.3892	21.0789	18.437	17.2925	9.10936	18.4107
ENSRNOG00000058856	6	9	4	5	2	3	2
ENSRNOG00000058863	0	0	0	0	0	0	0
ENSRNOG00000058866	441.000000178849	459.0007301	447	599.9993	486.9996	524.00017	371.9997
ENSRNOG00000058869	0	0	0	0	0	0	0
ENSRNOG00000058870	130	121	103	157	131	156	95
ENSRNOG00000058877	0	0	0	0	0	0	0
ENSRNOG00000058882	415	450	375	447	425	374	464
ENSRNOG00000058883	31.8042	8.19598	12.3882	17.3313	10.5228	15.8341	0
ENSRNOG00000058886	5.00165	5.32545	7.37297	3.62895	2.30663	5.35391	2.98996
ENSRNOG00000058891	133	163	118	171	170	139	147
ENSRNOG00000058898	20775.9882	21357.9841	20366.9952	25036.96	22505.0373	21370.000897242	18681
ENSRNOG00000058903	29.7956	30.7078	13.9441	33.9524	21.8727	37.3531	31.5589
ENSRNOG00000058904	16	20	11	25	25	18	10
ENSRNOG00000058906	9	8	10	14	21	19	8
ENSRNOG00000058908	1272.65	1435.34	1360.54	1475.18	1374.91	1331.4	1297.19
ENSRNOG00000058909	12777.842	12777.886	13286.9	12097.8051	10415.971	10178.8605	12648.898
ENSRNOG00000058912	90.0253	73.0578	71.2644	123.063	77.2599	72.2121	74.0808
ENSRNOG00000058914	1783	1819	1732	1840	1422	1449	1812
ENSRNOG00000058916	163	140	134	155	182	146	130
ENSRNOG00000058920	245.891	279.91	242.853	280.481	226.881	200.871	219.52
ENSRNOG00000058932	155	168	165.9996	139.9999	174.0003	142	151.9997
ENSRNOG00000058935	28.4558	39.0255	19.7107	61.7476	25.9811	58.7759	52.0021
ENSRNOG00000058938	13	16	12	13	14	20	14
ENSRNOG00000058939	1	0	0	0	1.0000004	0	0
ENSRNOG00000058940	260.51	287.548	221.8435	323.0581	267.063	297.716	303.92556
ENSRNOG00000058941	0	0	0	0	0	0	0
ENSRNOG00000058943	0	0	0	0	0	0	0
ENSRNOG00000058950	0	0	0	0	0	0	0
ENSRNOG00000058953	0	0	0	0	0	0	0
ENSRNOG00000058956	2	2	1	5	0	4	0
ENSRNOG00000058957	0	0	0	0	0	0	0
ENSRNOG00000058960	0	0	0	0	0	0	0
ENSRNOG00000058962	0	0	0	0	0	0	0
ENSRNOG00000058973	733.9994	835.0004	835.0004	1088.9997	852.00025	913.9996	722.00052
ENSRNOG00000058975	1255.99897669437	1517.00015057348	1118.9994324226	1644.99992	1453.99977447309	1487.00100743	1329.00023625135
ENSRNOG00000058976	0	0	0	0	0	0	0
ENSRNOG00000058978	0	0	0	0	0	0	0
ENSRNOG00000058982	0	0	0	0	0	0	0
ENSRNOG00000058983	1345.94	1569.92	1268.88	1778.98	1513	1504.97	1391.99
ENSRNOG00000058984	62.7728	79.1195	65.973	112.143	84.1816	93.6852	68.2163
ENSRNOG00000058988	0	0	0	0	0	0	0
ENSRNOG00000058991	0	0	0	0	0	0	0
ENSRNOG00000058993	1	0	1	1	2	2	2
ENSRNOG00000058994	0	0	0	0	0	0	0
ENSRNOG00000058997	0	0	0	0	0	0	0
ENSRNOG00000059001	1	5	3	8	1	4	2
ENSRNOG00000059005	2	5	5	3	1	4	3
ENSRNOG00000059006	0	0	0	0	0	0	0
ENSRNOG00000059007	0	0	0	0	0	0	0
ENSRNOG00000059008	187	211	184	206	201	194	172
ENSRNOG00000059010	7	1	8	7	8	5	13
ENSRNOG00000059015	923.743	1145.291	977.149	1170.471	1053.271	1013.195	941.297
ENSRNOG00000059016	1491	1564	1491	1713	1514	1446	1376
ENSRNOG00000059017	573	638	598	742	696	619	556
ENSRNOG00000059019	0	0	0	0	0	0	0
ENSRNOG00000059022	0	0	0	0	0	0	0
ENSRNOG00000059023	0	0	0	0	0	0	0
ENSRNOG00000059027	54.9387	48.9877	64.7963	67.2585	32.4007	58.5925	60.2624
ENSRNOG00000059043	948	935	927	1112	998	945	811
ENSRNOG00000059050	0	0	0	0	0	0	0
ENSRNOG00000059053	0	0	0	0	0	0	0
ENSRNOG00000059055	14	12	10	18	7	7	10
ENSRNOG00000059056	39.8539	29.0748	59.3849	55.0531	44.9123	85.8122	57.1648
ENSRNOG00000059057	290	288	282	306	283	294	229
ENSRNOG00000059059	117	158	142	157	167	146	153
